#CELL fcp1 ffp2 fcp2 fp4 ff4 fp5 ff5 fa6 fw6 fs6 fw7 fs7 fw3 fo3 tauveg focp4 focp5 focs7 rhop12 rho45 rhop45 rhob4 rhos6 rhos7 rhob5 rho3 scavrain scavsnow intercept A perc4 perc5 perc3 perc6 LAI mveg h4 h6 h7 mtc4air mtc4water diff6air diff6water mtc6air diff7water seddep sedresup runoff6solids sedburial diffstrato convec6solids mtcairvegair vegwateruptake mtc25air mtc25water resusp6 prodaerosol5 partsink5 focs6 vrain perc9 mtccaerosol1 mtcfaerosol2 mtccaerosol2 cfom1 ffom2 cfom2 dc1 df2 dc2
2425 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0 1 0.24678 0 1.5538 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 8.0020267711933E-010 0.000000019 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2426 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0 1 0.24678 0 1.5538 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 8.0020267711933E-010 0.000000019 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2427 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0.0023594399 0.6308681107 0.24678 0.3667724609 1.5538 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 8.0020267711933E-010 0.000000019 0.0316695888 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2428 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0.0031570968 0 0.24678 0.9968428802 1.5538 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 8.0020267711933E-010 0.000000019 0.0288561383 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2429 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0.0051895088 0 0.95893 0.9948104858 3.8778 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 0.000000019 0.0132343798 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2430 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0.0028132376 0 0.95893 0.9971867371 3.8778 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 0.000000019 0.0093743788 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2431 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0.0046175471 0 0.95893 0.9953824615 3.8778 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 0.000000019 0.0099507901 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2432 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0.0199523878 0 0.95893 0.9800476074 3.8778 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 0.000000019 0.0092432148 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2433 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0.0140636837 0 0.95988 0.9859362793 3.6443 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 4.2963534256987E-010 0.000000019 0.0099686543 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2434 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0.0048564032 0 0.95988 0.9951435852 3.6443 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 4.2963534256987E-010 0.000000019 0.0104739363 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2435 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0.012568177 0 0.95988 0.9874317932 3.6443 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 4.2963534256987E-010 0.000000019 0.010859042 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2436 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0.0030120128 0 0.95988 0.9969879913 3.6443 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 4.2963534256987E-010 0.000000019 0.0118651674 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2437 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0.0023737814 0 0.39058 0.9976261902 1.7005 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 1.26240876146705E-009 0.000000019 0.0102602123 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2438 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0.0036100304 0 0.39058 0.9963899457 1.7005 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 1.26240876146705E-009 0.000000019 0.0054936248 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2439 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0.0085592669 0.5560819626 0.39058 0.4353587723 1.7005 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 1.26240876146705E-009 0.000000019 0.0079522001 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2440 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0 1 0.39058 0 1.7005 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 1.26240876146705E-009 0.000000019 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2441 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 1.40766722836226E-009 0.000000019 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2442 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 1.40766722836226E-009 0.000000019 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2443 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 1.40766722836226E-009 0.000000019 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2444 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 1.40766722836226E-009 0.000000019 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2445 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 1.1191801530423E-009 0.000000019 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2446 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 1.1191801530423E-009 0.000000019 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2447 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 1.1191801530423E-009 0.000000019 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2448 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 1.1191801530423E-009 0.000000019 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2449 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0 1 0.22613 0 1.0306 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 4.49158890105931E-010 0.000000019 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2450 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0 1 0.22613 0 1.0306 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 4.49158890105931E-010 0.000000019 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2451 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0.0001038372 0.9955434418 0.22613 0.0043526942 1.0306 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 4.49158890105931E-010 0.000000019 0.0121969008 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2452 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0.0033384582 0.364224205 0.22613 0.6324373245 1.0306 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 4.49158890105931E-010 0.000000019 0.0185377094 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2453 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0.0027065516 0 0.98288 0.9972934723 1.4872 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 6.00482008907543E-012 0 0.000000019 0.0051461739 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2454 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0.0013019276 0 0.98288 0.9986980438 1.4872 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 6.00482008907543E-012 0 0.000000019 0.0050812183 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2455 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0.0004052338 0 0.98288 0.9995948029 1.4872 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 6.00482008907543E-012 0 0.000000019 0.0051481427 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2456 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0.1099248981 0 0.98288 0.8900750732 1.4872 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 6.00482008907543E-012 0 0.000000019 0.0055132474 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2457 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0.0308209848 0 0.6282 0.9691790009 0.90524 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 4.93514594040883E-011 6.08975751467727E-010 0.000000019 0.0047186193 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2458 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0.0096978915 0 0.6282 0.990302124 0.90524 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 4.93514594040883E-011 6.08975751467727E-010 0.000000019 0.0065007679 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2459 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0.0112661314 0.4397891235 0.6282 0.5489447403 0.90524 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 4.93514594040883E-011 6.08975751467727E-010 0.000000019 0.0066877 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2460 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0 1 0.6282 0 0.90524 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 4.93514594040883E-011 6.08975751467727E-010 0.000000019 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2461 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0 1 0.017419 0 1.7255 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 1.09446026781508E-009 0.000000019 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2462 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0 1 0.017419 0 1.7255 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 1.09446026781508E-009 0.000000019 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2463 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0 1 0.017419 0 1.7255 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 1.09446026781508E-009 0.000000019 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2464 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0 1 0.017419 0 1.7255 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 1.09446026781508E-009 0.000000019 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2465 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0.000000001 0.000000019 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2466 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0.000000001 0.000000019 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2467 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0.000000001 0.000000019 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2468 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0.000000001 0.000000019 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2469 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 8.79224942549477E-010 0.000000019 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2470 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 8.79224942549477E-010 0.000000019 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2471 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 8.79224942549477E-010 0.000000019 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
2472 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 173005003818.206 0 1 0 0 0 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 8.79224942549477E-010 0.000000019 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
