#m: month      
#r cell number     
#c1 compartmet1 lower_gas     
#c2 compartmet2 lower_fine_particle     
#c3 compartmet3 lower_coarse_particle     
#e total emission in this cell (mol/h) 
#rgp: ratio of gas to particle  
#rfcp ratio of fine to coarse particle 
#m r c1 c2 c3 e(mol/h) rgp rfcp
6 1941 2 9 10 0.1275293392 1 0
6 1942 2 9 10 0.5330930479 1 0
6 1943 2 9 10 0.9184914196 1 0
6 1944 2 9 10 1.2837247241 1 0
6 1945 2 9 10 1.9252105381 1 0
6 1946 2 9 10 0.909224992 1 0
6 1947 2 9 10 0.5203807736 1 0
6 1948 2 9 10 0.7586775055 1 0
6 1949 2 9 10 6.524278267 1 0
6 1950 2 9 10 6.9043814448 1 0
6 1951 2 9 10 5.6467647741 1 0
6 1952 2 9 10 2.7514325708 1 0
6 1953 2 9 10 0.1584396755 1 0
6 1954 2 9 10 0.0528132216 1 0
6 1961 2 9 10 0.0001309491 1 0
6 1962 2 9 10 0.0061674207 1 0
6 1963 2 9 10 0.0551842014 1 0
6 1964 2 9 10 0.1471812652 1 0
6 1965 2 9 10 0.04751314 1 0
6 1966 2 9 10 0.1518608193 1 0
6 1967 2 9 10 0.1918919272 1 0
6 1968 2 9 10 0.1676063557 1 0
6 1969 2 9 10 0.1387035925 1 0
6 1970 2 9 10 0.6884119058 1 0
6 1971 2 9 10 0.7008800711 1 0
6 1972 2 9 10 0.1761093294 1 0
6 1973 2 9 10 0.0373097441 1 0
6 1974 2 9 10 0.029258763 1 0
6 1975 2 9 10 0.0223158582 1 0
6 1976 2 9 10 0.0164810297 1 0
6 1977 2 9 10 0.561281071 1 0
6 1978 2 9 10 0.2286681059 1 0
6 1979 2 9 10 0.4017705532 1 0
6 1980 2 9 10 1.0805883589 1 0
6 1981 2 9 10 0.4705835836 1 0
6 1982 2 9 10 0.2811906302 1 0
6 1983 2 9 10 0.125993638 1 0
6 1984 2 9 10 0.0049927126 1 0
6 1987 2 9 10 0.2424513844 1 0
6 1988 2 9 10 0.7273544228 1 0
6 1989 2 9 10 6.2142356915 1 0
6 1990 2 9 10 3.0936074298 1 0
6 1991 2 9 10 1.0221942739 1 0
6 1993 2 9 10 0.0431900173 1 0
6 1994 2 9 10 1.5658682152 1 0
6 1995 2 9 10 4.9429548567 1 0
6 1996 2 9 10 10.1744480485 1 0
6 1997 2 9 10 1.2070561885 1 0
6 1998 2 9 10 0.4023520988 1 0
6 1999 2 9 10 0.1255735009 1 0
6 2000 2 9 10 0.3767205027 1 0
6 2001 2 9 10 1.9812660329 1 0
6 2002 2 9 10 0.6666001689 1 0
6 2003 2 9 10 0.0061782263 1 0
6 2006 2 9 10 0.2480447958 1 0
6 2007 2 9 10 0.2591423909 1 0
6 2008 2 9 10 0.033293001 1 0
6 2039 2 9 10 0.0037920232 1 0
6 2040 2 9 10 0.011376068 1 0
6 2041 2 9 10 0.7172636893 1 0
6 2042 2 9 10 0.9272000383 1 0
6 2043 2 9 10 1.4235411295 1 0
6 2044 2 9 10 2.2062848052 1 0
6 2045 2 9 10 5.5205294549 1 0
6 2046 2 9 10 4.8668818929 1 0
6 2047 2 9 10 4.6763550334 1 0
6 2048 2 9 10 4.9489456397 1 0
6 2049 2 9 10 0.117882749 1 0
6 2050 2 9 10 0.0392942497 1 0
6 2059 2 9 10 0.0070973219 1 0
6 2060 2 9 10 0.0212919656 1 0
6 2061 2 9 10 0.1274726951 1 0
6 2062 2 9 10 0.1817650494 1 0
6 2063 2 9 10 0.2442385852 1 0
6 2064 2 9 10 0.3148935723 1 0
6 2065 2 9 10 1.0638109297 1 0
6 2066 2 9 10 1.771082608 1 0
6 2067 2 9 10 1.4746092503 1 0
6 2068 2 9 10 0.1743884291 1 0
6 2069 2 9 10 0.0168614836 1 0
6 2070 2 9 10 0.0221567369 1 0
6 2071 2 9 10 0.0190190178 1 0
6 2072 2 9 10 0.0074483046 1 0
6 2073 2 9 10 0.0839683357 1 0
6 2074 2 9 10 0.1634229496 1 0
6 2075 2 9 10 0.1896166704 1 0
6 2076 2 9 10 0.1625498219 1 0
6 2077 2 9 10 0.0540420954 1 0
6 2078 2 9 10 0.0183656907 1 0
6 2079 2 9 10 0.0003516579 1 0
6 2083 2 9 10 0.0180688057 1 0
6 2084 2 9 10 0.0542064171 1 0
6 2085 2 9 10 3.695290816 1 0
6 2086 2 9 10 1.8397405955 1 0
6 2087 2 9 10 0.6079768103 1 0
6 2089 2 9 10 0.0180408128 1 0
6 2090 2 9 10 1.9989815955 1 0
6 2091 2 9 10 3.6070571831 1 0
6 2092 2 9 10 4.8422660056 1 0
6 2093 2 9 10 1.5011882586 1 0
6 2094 2 9 10 0.5003961581 1 0
6 2095 2 9 10 0.1020785186 1 0
6 2096 2 9 10 0.3062355017 1 0
6 2097 2 9 10 1.3232115635 1 0
6 2098 2 9 10 0.5684689317 1 0
6 2099 2 9 10 0.1327479828 1 0
6 2100 2 9 10 0.0160482961 1 0
6 2102 2 9 10 0.112099445 1 0
6 2103 2 9 10 0.112099445 1 0
6 2105 2 9 10 0.002743394 1 0
6 2106 2 9 10 0.0028152559 1 0
6 2107 2 9 10 0.0019007926 1 0
6 2109 2 9 10 0.0026485659 1 0
6 2110 2 9 10 0.0061655164 1 0
6 2111 2 9 10 0.0052826595 1 0
6 2137 2 9 10 0.0010252304 1 0
6 2138 2 9 10 0.3395965295 1 0
6 2139 2 9 10 1.2404821142 1 0
6 2140 2 9 10 2.7036821732 1 0
6 2141 2 9 10 3.9185579384 1 0
6 2142 2 9 10 1.8877040827 1 0
6 2143 2 9 10 1.3905171069 1 0
6 2144 2 9 10 2.4269953926 1 0
6 2145 2 9 10 0.1089084967 1 0
6 2146 2 9 10 0.0651576548 1 0
6 2147 2 9 10 0.0288548153 1 0
6 2157 2 9 10 0.0633576146 1 0
6 2158 2 9 10 0.0879644388 1 0
6 2159 2 9 10 0.3759824038 1 0
6 2160 2 9 10 0.9274115094 1 0
6 2161 2 9 10 2.191364222 1 0
6 2162 2 9 10 17.8929501983 1 0
6 2163 2 9 10 17.2097527822 1 0
6 2164 2 9 10 0.1417548189 1 0
6 2166 2 9 10 0.0053398338 1 0
6 2167 2 9 10 0.0053398338 1 0
6 2170 2 9 10 0.0784851913 1 0
6 2171 2 9 10 0.0839348888 1 0
6 2172 2 9 10 0.0163491246 1 0
6 2173 2 9 10 0.0095811151 1 0
6 2174 2 9 10 0.003193705 1 0
6 2179 2 9 10 0.0072608883 1 0
6 2180 2 9 10 0.0217826596 1 0
6 2181 2 9 10 0.8692914737 1 0
6 2182 2 9 10 0.4732342555 1 0
6 2183 2 9 10 0.183470359 1 0
6 2185 2 9 10 0.0010595923 1 0
6 2186 2 9 10 1.4092630518 1 0
6 2187 2 9 10 2.9630164526 1 0
6 2188 2 9 10 4.6623197159 1 0
6 2189 2 9 10 2.6929176452 1 0
6 2190 2 9 10 1.4937047699 1 0
6 2191 2 9 10 0.7536620791 1 0
6 2192 2 9 10 0.4727874149 1 0
6 2193 2 9 10 0.522577484 1 0
6 2194 2 9 10 0.2486714949 1 0
6 2195 2 9 10 0.0776763682 1 0
6 2196 2 9 10 0.0095922874 1 0
6 2201 2 9 10 0.001639765 1 0
6 2202 2 9 10 0.0016827179 1 0
6 2203 2 9 10 0.0011361292 1 0
6 2205 2 9 10 0.0015830837 1 0
6 2206 2 9 10 0.0036852125 1 0
6 2207 2 9 10 0.0031575165 1 0
6 2231 2 9 10 0.0003736902 1 0
6 2232 2 9 10 0.0011210705 1 0
6 2233 2 9 10 0.0031785088 1 0
6 2234 2 9 10 0.0984091707 1 0
6 2235 2 9 10 0.895343962 1 0
6 2236 2 9 10 2.3939837777 1 0
6 2237 2 9 10 1.848557647 1 0
6 2238 2 9 10 0.6380175795 1 0
6 2239 2 9 10 0.0546670681 1 0
6 2240 2 9 10 0.0985055196 1 0
6 2241 2 9 10 0.070223791 1 0
6 2242 2 9 10 0.0922127968 1 0
6 2243 2 9 10 0.1812037338 1 0
6 2244 2 9 10 0.3371968177 1 0
6 2254 2 9 10 0.0094400498 1 0
6 2255 2 9 10 0.2121953138 1 0
6 2256 2 9 10 0.6082659647 1 0
6 2257 2 9 10 1.236556951 1 0
6 2258 2 9 10 13.9042485797 1 0
6 2259 2 9 10 13.5227913394 1 0
6 2260 2 9 10 0.09218728 1 0
6 2265 2 9 10 0.1624649638 1 0
6 2266 2 9 10 0.2593774907 1 0
6 2267 2 9 10 0.2053955459 1 0
6 2268 2 9 10 0.0005193051 1 0
6 2269 2 9 10 0.0064960318 1 0
6 2270 2 9 10 0.002165343 1 0
6 2273 2 9 10 0.0027390955 1 0
6 2274 2 9 10 0.0009130315 1 0
6 2275 2 9 10 0.0056366282 1 0
6 2276 2 9 10 0.0169098953 1 0
6 2278 2 9 10 0.0075025858 1 0
6 2279 2 9 10 0.0075025858 1 0
6 2282 2 9 10 0.458059907 1 0
6 2283 2 9 10 2.4030727207 1 0
6 2284 2 9 10 5.8350388186 1 0
6 2285 2 9 10 1.6845439809 1 0
6 2286 2 9 10 1.0927015549 1 0
6 2287 2 9 10 0.8815109447 1 0
6 2288 2 9 10 1.0509710714 1 0
6 2289 2 9 10 0.0610550069 1 0
6 2290 2 9 10 0.0302564859 1 0
6 2291 2 9 10 0.0552718648 1 0
6 2292 2 9 10 0.1361011489 1 0
6 2293 2 9 10 0.0069698835 1 0
6 2294 2 9 10 0.0023232936 1 0
6 2301 2 9 10 0.0041349571 1 0
6 2302 2 9 10 0.0013783192 1 0
6 2327 2 9 10 0.0003736902 1 0
6 2328 2 9 10 0.0011210705 1 0
6 2329 2 9 10 0.0031785088 1 0
6 2330 2 9 10 0.2258887171 1 0
6 2331 2 9 10 0.8639318673 1 0
6 2332 2 9 10 1.9173084229 1 0
6 2333 2 9 10 0.0167551923 1 0
6 2334 2 9 10 0.0824863115 1 0
6 2335 2 9 10 0.1215798794 1 0
6 2336 2 9 10 0.1340357988 1 0
6 2337 2 9 10 0.1609837487 1 0
6 2338 2 9 10 0.128075226 1 0
6 2339 2 9 10 0.2226249406 1 0
6 2340 2 9 10 0.4446330006 1 0
6 2341 2 9 10 0.4404719284 1 0
6 2342 2 9 10 0.9283242879 1 0
6 2343 2 9 10 0.781694412 1 0
6 2344 2 9 10 0.000581756 1 0
6 2346 2 9 10 0.0002234211 1 0
6 2347 2 9 10 0.0008363764 1 0
6 2348 2 9 10 0.0018388661 1 0
6 2349 2 9 10 0.0003350817 1 0
6 2350 2 9 10 0.0001116939 1 0
6 2354 2 9 10 0.7483655904 1 0
6 2355 2 9 10 1.9407417981 1 0
6 2356 2 9 10 3.577129702 1 0
6 2357 2 9 10 0.2006046997 1 0
6 2358 2 9 10 0.0700422603 1 0
6 2359 2 9 10 0.0084077092 1 0
6 2360 2 9 10 0.0157010465 1 0
6 2361 2 9 10 0.1875827173 1 0
6 2362 2 9 10 0.3580819118 1 0
6 2363 2 9 10 0.2995401746 1 0
6 2364 2 9 10 0.0119575381 1 0
6 2367 2 9 10 0.0027392055 1 0
6 2368 2 9 10 0.0082176172 1 0
6 2369 2 9 10 0.0027390955 1 0
6 2370 2 9 10 0.0009130315 1 0
6 2374 2 9 10 0.0002242765 1 0
6 2375 2 9 10 0.0002242765 1 0
6 2377 2 9 10 0.0010092341 1 0
6 2378 2 9 10 0.0428157943 1 0
6 2379 2 9 10 1.2868584889 1 0
6 2380 2 9 10 3.7331371358 1 0
6 2381 2 9 10 0.4846480323 1 0
6 2382 2 9 10 0.2941933536 1 0
6 2383 2 9 10 0.4126596442 1 0
6 2384 2 9 10 0.8400469581 1 0
6 2385 2 9 10 0.1200916513 1 0
6 2386 2 9 10 0.0592373801 1 0
6 2387 2 9 10 0.0652713744 1 0
6 2388 2 9 10 0.1381936342 1 0
6 2389 2 9 10 0.0088609156 1 0
6 2390 2 9 10 0.0244921335 1 0
6 2391 2 9 10 0.0228505564 1 0
6 2392 2 9 10 0.0039361424 1 0
6 2393 2 9 10 0.0071068866 1 0
6 2394 2 9 10 0.0023689633 1 0
6 2397 2 9 10 0.0041349571 1 0
6 2398 2 9 10 0.0013783192 1 0
6 2402 2 9 10 0.0034503145 1 0
6 2403 2 9 10 0.0035462792 1 0
6 2404 2 9 10 0.0002878931 1 0
6 2426 2 9 10 0.165384722 1 0
6 2427 2 9 10 0.5590061379 1 0
6 2428 2 9 10 1.1808645176 1 0
6 2429 2 9 10 0.0498463355 1 0
6 2430 2 9 10 0.1376189398 1 0
6 2431 2 9 10 0.2059750415 1 0
6 2432 2 9 10 0.2549144787 1 0
6 2433 2 9 10 0.1981604818 1 0
6 2434 2 9 10 0.1140446018 1 0
6 2435 2 9 10 0.1099871613 1 0
6 2436 2 9 10 0.1859881063 1 0
6 2437 2 9 10 0.7203478231 1 0
6 2438 2 9 10 2.4601596767 1 0
6 2439 2 9 10 2.597571677 1 0
6 2440 2 9 10 1.1325811264 1 0
6 2442 2 9 10 0.0002878024 1 0
6 2443 2 9 10 0.0010773877 1 0
6 2444 2 9 10 0.0023687561 1 0
6 2445 2 9 10 0.0004316393 1 0
6 2446 2 9 10 0.0001438798 1 0
6 2450 2 9 10 0.07214246 1 0
6 2451 2 9 10 2.1063927471 1 0
6 2452 2 9 10 6.1027494049 1 0
6 2453 2 9 10 0.2584110892 1 0
6 2454 2 9 10 0.0902257234 1 0
6 2455 2 9 10 0.0108304887 1 0
6 2456 2 9 10 0.0202254822 1 0
6 2457 2 9 10 0.0414135249 1 0
6 2458 2 9 10 0.3266523923 1 0
6 2459 2 9 10 0.3177592759 1 0
6 2460 2 9 10 0.014734289 1 0
6 2463 2 9 10 0.0035285394 1 0
6 2464 2 9 10 0.0105856191 1 0
6 2465 2 9 10 0.013577844 1 0
6 2466 2 9 10 0.0067225001 1 0
6 2467 2 9 10 0.0051892125 1 0
6 2468 2 9 10 0.00897798 1 0
6 2470 2 9 10 0.0012459162 1 0
6 2471 2 9 10 0.0017232292 1 0
6 2472 2 9 10 0.0014319412 1 0
6 2473 2 9 10 0.0013000566 1 0
6 2474 2 9 10 0.0011991298 1 0
6 2475 2 9 10 0.4427147632 1 0
6 2476 2 9 10 1.3258468607 1 0
6 2477 2 9 10 1.9757596914 1 0
6 2478 2 9 10 1.0873759349 1 0
6 2479 2 9 10 0.5183833964 1 0
6 2480 2 9 10 0.2687825614 1 0
6 2481 2 9 10 0.1036299722 1 0
6 2482 2 9 10 0.0511490409 1 0
6 2483 2 9 10 0.0175041886 1 0
6 2484 2 9 10 0.0026954256 1 0
6 2485 2 9 10 0.0230583754 1 0
6 2486 2 9 10 0.2274366642 1 0
6 2487 2 9 10 0.2426024352 1 0
6 2488 2 9 10 0.0685553269 1 0
6 2489 2 9 10 0.0091548173 1 0
6 2490 2 9 10 0.0042129943 1 0
6 2491 2 9 10 0.0012269016 1 0
6 2492 2 9 10 0.0001965397 1 0
6 2494 2 9 10 0.0010184876 1 0
6 2495 2 9 10 0.0010184876 1 0
6 2498 2 9 10 0.0089874854 1 0
6 2499 2 9 10 0.0092343024 1 0
6 2500 2 9 10 0.0007404424 1 0
6 2503 2 9 10 0.0005665436 1 0
6 2504 2 9 10 0.0016996318 1 0
6 2522 2 9 10 0.0019584444 1 0
6 2523 2 9 10 0.518149915 1 0
6 2524 2 9 10 1.5485739764 1 0
6 2525 2 9 10 0.0992527895 1 0
6 2526 2 9 10 0.0794042816 1 0
6 2527 2 9 10 0.1148272069 1 0
6 2528 2 9 10 0.2055216733 1 0
6 2529 2 9 10 0.0349288813 1 0
6 2530 2 9 10 0.0344820784 1 0
6 2531 2 9 10 0.0768540044 1 0
6 2532 2 9 10 0.162044503 1 0
6 2533 2 9 10 0.3905411663 1 0
6 2534 2 9 10 3.0518769464 1 0
6 2535 2 9 10 3.5528973759 1 0
6 2536 2 9 10 1.8936026168 1 0
6 2547 2 9 10 0.8590459131 1 0
6 2548 2 9 10 2.5771377392 1 0
6 2551 2 9 10 0.0455061009 1 0
6 2552 2 9 10 0.1365182649 1 0
6 2553 2 9 10 0.2483907561 1 0
6 2554 2 9 10 0.4716971517 1 0
6 2555 2 9 10 0.3899706258 1 0
6 2556 2 9 10 0.0032110888 1 0
6 2557 2 9 10 0.0029973142 1 0
6 2558 2 9 10 0.0009991045 1 0
6 2561 2 9 10 0.0228815273 1 0
6 2562 2 9 10 0.0113020963 1 0
6 2563 2 9 10 0.0086817693 1 0
6 2564 2 9 10 0.015020541 1 0
6 2566 2 9 10 0.0016011208 1 0
6 2567 2 9 10 0.0024930683 1 0
6 2568 2 9 10 0.0026758435 1 0
6 2570 2 9 10 0.0012811784 1 0
6 2571 2 9 10 0.0012811784 1 0
6 2573 2 9 10 2.3934831522 1 0
6 2574 2 9 10 1.3768858503 1 0
6 2575 2 9 10 0.662218077 1 0
6 2576 2 9 10 0.2494781062 1 0
6 2577 2 9 10 0.0317543921 1 0
6 2578 2 9 10 0.0505700253 1 0
6 2579 2 9 10 0.056100918 1 0
6 2580 2 9 10 0.0483470214 1 0
6 2581 2 9 10 0.0537244571 1 0
6 2582 2 9 10 0.340697636 1 0
6 2583 2 9 10 0.3581937973 1 0
6 2584 2 9 10 0.1062129411 1 0
6 2585 2 9 10 0.0028252419 1 0
6 2586 2 9 10 0.0028847996 1 0
6 2587 2 9 10 0.002052657 1 0
6 2588 2 9 10 0.0003288192 1 0
6 2590 2 9 10 0.0019654694 1 0
6 2591 2 9 10 0.0019654694 1 0
6 2594 2 9 10 0.0136099477 1 0
6 2595 2 9 10 0.0138008219 1 0
6 2596 2 9 10 0.0005726196 1 0
6 2599 2 9 10 0.0017105161 1 0
6 2600 2 9 10 0.0051315488 1 0
6 2601 2 9 10 0.014234327 1 0
6 2602 2 9 10 0.0047447767 1 0
6 2619 2 9 10 0.8537974369 1 0
6 2620 2 9 10 2.5613928502 1 0
6 2621 2 9 10 0.2992427664 1 0
6 2622 2 9 10 0.3161131997 1 0
6 2623 2 9 10 0.430228202 1 0
6 2624 2 9 10 0.6415877733 1 0
6 2625 2 9 10 0.2242573683 1 0
6 2626 2 9 10 0.1423598853 1 0
6 2627 2 9 10 0.370370003 1 0
6 2628 2 9 10 0.9082879375 1 0
6 2629 2 9 10 0.4796201443 1 0
6 2630 2 9 10 2.2564520158 1 0
6 2631 2 9 10 2.0965798392 1 0
6 2643 2 9 10 0.0179750193 1 0
6 2644 2 9 10 0.0539250364 1 0
6 2645 2 9 10 0.0098413756 1 0
6 2646 2 9 10 0.0032804589 1 0
6 2647 2 9 10 0.1325284736 1 0
6 2648 2 9 10 0.3975853668 1 0
6 2649 2 9 10 0.6333592804 1 0
6 2650 2 9 10 0.3640813802 1 0
6 2651 2 9 10 0.157506667 1 0
6 2652 2 9 10 0.0136348872 1 0
6 2653 2 9 10 0.0076937082 1 0
6 2654 2 9 10 0.0025645692 1 0
6 2657 2 9 10 0.000365594 1 0
6 2658 2 9 10 0.0001218647 1 0
6 2663 2 9 10 0.0002066278 1 0
6 2664 2 9 10 0.0006198834 1 0
6 2669 2 9 10 0.0019179558 1 0
6 2670 2 9 10 0.0006393188 1 0
6 2673 2 9 10 0.0852446072 1 0
6 2674 2 9 10 0.1174607238 1 0
6 2675 2 9 10 0.1265306775 1 0
6 2676 2 9 10 0.1124545223 1 0
6 2677 2 9 10 0.0431164178 1 0
6 2678 2 9 10 0.0179419716 1 0
6 2679 2 9 10 0.0204922325 1 0
6 2680 2 9 10 0.0507672384 1 0
6 2681 2 9 10 0.0062514751 1 0
6 2682 2 9 10 0.0020838252 1 0
6 2685 2 9 10 0.0512052533 1 0
6 2686 2 9 10 0.0176470341 1 0
6 2687 2 9 10 0.0026059582 1 0
6 2688 2 9 10 0.0060820123 1 0
6 2689 2 9 10 0.0052547135 1 0
6 2690 2 9 10 0.0219727193 1 0
6 2691 2 9 10 0.0202211449 1 0
6 2694 2 9 10 0.0002469874 1 0
6 2695 2 9 10 0.0016284059 1 0
6 2696 2 9 10 0.004144257 1 0
6 2697 2 9 10 0.0430356919 1 0
6 2698 2 9 10 0.0143452306 1 0
6 2715 2 9 10 0.0254515705 1 0
6 2716 2 9 10 0.0763547276 1 0
6 2717 2 9 10 0.6380035533 1 0
6 2718 2 9 10 0.8326055478 1 0
6 2719 2 9 10 1.1468953485 1 0
6 2720 2 9 10 1.5808724157 1 0
6 2721 2 9 10 0.4720681972 1 0
6 2722 2 9 10 0.523960462 1 0
6 2723 2 9 10 1.3876897594 1 0
6 2724 2 9 10 3.0632553881 1 0
6 2725 2 9 10 1.927291263 1 0
6 2726 2 9 10 1.0502152779 1 0
6 2727 2 9 10 0.407784749 1 0
6 2739 2 9 10 0.0099525976 1 0
6 2740 2 9 10 0.0298577981 1 0
6 2741 2 9 10 0.0404221299 1 0
6 2742 2 9 10 0.0138723607 1 0
6 2743 2 9 10 0.12576075 1 0
6 2744 2 9 10 0.3760872762 1 0
6 2745 2 9 10 0.3950582328 1 0
6 2746 2 9 10 0.1861599266 1 0
6 2747 2 9 10 0.0610543595 1 0
6 2748 2 9 10 0.0197415532 1 0
6 2749 2 9 10 0.0255110521 1 0
6 2750 2 9 10 0.0085036858 1 0
6 2751 2 9 10 0.0434436208 1 0
6 2752 2 9 10 0.1303308462 1 0
6 2766 2 9 10 0.0426443408 1 0
6 2767 2 9 10 0.1129157668 1 0
6 2768 2 9 10 0.2108142779 1 0
6 2769 2 9 10 0.0556964255 1 0
6 2770 2 9 10 0.0720330021 1 0
6 2771 2 9 10 0.0601603006 1 0
6 2772 2 9 10 0.0200784073 1 0
6 2773 2 9 10 0.0469451727 1 0
6 2774 2 9 10 0.0179036209 1 0
6 2775 2 9 10 0.0896471448 1 0
6 2776 2 9 10 0.262175653 1 0
6 2781 2 9 10 0.1548125679 1 0
6 2782 2 9 10 0.0516041947 1 0
6 2783 2 9 10 0.0087235187 1 0
6 2784 2 9 10 0.0261705615 1 0
6 2785 2 9 10 0.0229951822 1 0
6 2786 2 9 10 0.0102072099 1 0
6 2787 2 9 10 0.0025421474 1 0
6 2790 2 9 10 0.001080843 1 0
6 2791 2 9 10 0.001080843 1 0
6 2813 2 9 10 0.4074666253 1 0
6 2814 2 9 10 0.338450917 1 0
6 2815 2 9 10 0.327408995 1 0
6 2816 2 9 10 0.3743406972 1 0
6 2817 2 9 10 0.3919578071 1 0
6 2818 2 9 10 1.1792898129 1 0
6 2819 2 9 10 3.1799189412 1 0
6 2820 2 9 10 6.3938458932 1 0
6 2821 2 9 10 7.449453685 1 0
6 2822 2 9 10 2.6871976747 1 0
6 2823 2 9 10 0.2040466082 1 0
6 2835 2 9 10 0.0054941441 1 0
6 2836 2 9 10 0.0164824216 1 0
6 2837 2 9 10 0.0844641061 1 0
6 2838 2 9 10 0.0325170854 1 0
6 2839 2 9 10 0.3230780986 1 0
6 2840 2 9 10 0.956146768 1 0
6 2841 2 9 10 0.3172011971 1 0
6 2842 2 9 10 0.1057772134 1 0
6 2843 2 9 10 4.34961594879147E-005 1 0
6 2845 2 9 10 0.0975949529 1 0
6 2846 2 9 10 0.0325316564 1 0
6 2847 2 9 10 0.1901138973 1 0
6 2848 2 9 10 0.5703414222 1 0
6 2862 2 9 10 0.1881660432 1 0
6 2863 2 9 10 0.49917119 1 0
6 2864 2 9 10 0.9330154944 1 0
6 2865 2 9 10 0.0585106099 1 0
6 2866 2 9 10 0.0195035402 1 0
6 2867 2 9 10 0.0209574259 1 0
6 2868 2 9 10 0.06287231 1 0
6 2869 2 9 10 0.1977255634 1 0
6 2870 2 9 10 0.076148759 1 0
6 2871 2 9 10 0.1883739538 1 0
6 2872 2 9 10 0.5344009321 1 0
6 2873 2 9 10 0.0815711594 1 0
6 2874 2 9 10 0.0271903865 1 0
6 2877 2 9 10 0.0181850393 1 0
6 2878 2 9 10 0.0060616798 1 0
6 2879 2 9 10 0.0113521427 1 0
6 2880 2 9 10 0.0340564226 1 0
6 2909 2 9 10 0.418500779 1 0
6 2910 2 9 10 0.6965049923 1 0
6 2911 2 9 10 0.7942823391 1 0
6 2912 2 9 10 0.7118334127 1 0
6 2913 2 9 10 2.074238885 1 0
6 2914 2 9 10 2.6693364559 1 0
6 2915 2 9 10 8.1600182709 1 0
6 2916 2 9 10 18.5462935008 1 0
6 2917 2 9 10 10.0531974059 1 0
6 2918 2 9 10 3.7259584461 1 0
6 2919 2 9 10 0.3748926261 1 0
6 2931 2 9 10 0.0389221306 1 0
6 2932 2 9 10 0.1167663756 1 0
6 2933 2 9 10 0.275787273 1 0
6 2934 2 9 10 0.1357624175 1 0
6 2935 2 9 10 1.6377392692 1 0
6 2936 2 9 10 4.7817162098 1 0
6 2937 2 9 10 1.1740235344 1 0
6 2938 2 9 10 0.3916493937 1 0
6 2939 2 9 10 0.0003081397 1 0
6 2958 2 9 10 0.0149580384 1 0
6 2959 2 9 10 0.0409819889 1 0
6 2960 2 9 10 0.0780718516 1 0
6 2961 2 9 10 0.2752257956 1 0
6 2962 2 9 10 0.0917418959 1 0
6 2963 2 9 10 0.112070098 1 0
6 2964 2 9 10 0.336210348 1 0
6 2965 2 9 10 0.0003267508 1 0
6 2966 2 9 10 0.0289864561 1 0
6 2967 2 9 10 0.1694725884 1 0
6 2968 2 9 10 0.4217851091 1 0
6 2969 2 9 10 0.7932465621 1 0
6 2970 2 9 10 0.2644155747 1 0
6 2973 2 9 10 0.1288281603 1 0
6 2974 2 9 10 0.0429427255 1 0
6 3005 2 9 10 0.6255127303 1 0
6 3006 2 9 10 1.0268083366 1 0
6 3007 2 9 10 1.0978556243 1 0
6 3008 2 9 10 0.8386535144 1 0
6 3009 2 9 10 2.388653842 1 0
6 3010 2 9 10 3.5577110415 1 0
6 3011 2 9 10 3.6567194524 1 0
6 3012 2 9 10 2.6856823114 1 0
6 3029 2 9 10 0.1238969448 1 0
6 3030 2 9 10 0.4258935832 1 0
6 3031 2 9 10 4.0130234962 1 0
6 3032 2 9 10 10.8852823679 1 0
6 3033 2 9 10 2.7777202669 1 0
6 3034 2 9 10 0.9259069354 1 0
6 3054 2 9 10 0.0605296737 1 0
6 3055 2 9 10 0.0803222929 1 0
6 3056 2 9 10 0.0593778574 1 0
6 3057 2 9 10 0.1053682433 1 0
6 3058 2 9 10 0.0351227442 1 0
6 3061 2 9 10 0.0049715002 1 0
6 3062 2 9 10 0.2204549339 1 0
6 3063 2 9 10 0.2462703264 1 0
6 3064 2 9 10 0.0824178531 1 0
6 3065 2 9 10 3.2768795346 1 0
6 3066 2 9 10 1.0922931782 1 0
6 3101 2 9 10 5.5727876402 1 0
6 3102 2 9 10 3.1280275935 1 0
6 3103 2 9 10 3.5402884096 1 0
6 3104 2 9 10 6.8095646939 1 0
6 3105 2 9 10 1.8555162341 1 0
6 3106 2 9 10 2.2652064891 1 0
6 3107 2 9 10 1.6467025163 1 0
6 3125 2 9 10 2.1938705865 1 0
6 3126 2 9 10 0.8603924232 1 0
6 3127 2 9 10 0.6104907274 1 0
6 3128 2 9 10 1.4441649597 1 0
6 3129 2 9 10 0.2894512213 1 0
6 3130 2 9 10 0.0964837045 1 0
6 3151 2 9 10 0.9995959939 1 0
6 3152 2 9 10 2.9987874421 1 0
6 3153 2 9 10 0.2280812196 1 0
6 3154 2 9 10 0.0760271092 1 0
6 3155 2 9 10 0.0016092042 1 0
6 3156 2 9 10 0.0048276125 1 0
6 3157 2 9 10 0.1906203491 1 0
6 3158 2 9 10 0.0845386065 1 0
6 3159 2 9 10 0.2074350555 1 0
6 3160 2 9 10 0.5593093185 1 0
6 3161 2 9 10 4.709216137 1 0
6 3162 2 9 10 1.5697388922 1 0
6 3169 2 9 10 0.0017888435 1 0
6 3170 2 9 10 0.0005962812 1 0
6 3197 2 9 10 2.491883044 1 0
6 3198 2 9 10 2.3295902782 1 0
6 3199 2 9 10 2.1441824228 1 0
