#m: month      
#r cell number     
#c1 compartmet1 lower_gas     
#c2 compartmet2 lower_fine_particle     
#c3 compartmet3 lower_coarse_particle     
#e total emission in this cell (mol/h) 
#rgp: ratio of gas to particle  
#rfcp ratio of fine to coarse particle 
#m r c1 c2 c3 e(mol/h) rgp rfcp
9 79 2 9 10 788.8718598453 1 0
9 80 2 9 10 194.7526729399 1 0
9 81 2 9 10 0.0123877511 1 0
9 83 2 9 10 0.8011980501 1 0
9 84 2 9 10 110.3187553016 1 0
9 85 2 9 10 172.5656923574 1 0
9 86 2 9 10 69.6425972499 1 0
9 87 2 9 10 114.0166123825 1 0
9 88 2 9 10 93.0621968594 1 0
9 89 2 9 10 52.3860172207 1 0
9 90 2 9 10 16.3937467104 1 0
9 91 2 9 10 4.992078996 1 0
9 92 2 9 10 73.9567098767 1 0
9 93 2 9 10 212.6255408956 1 0
9 94 2 9 10 170.1004003359 1 0
9 97 2 9 10 0.0224951731 1 0
9 98 2 9 10 2.8596594126 1 0
9 101 2 9 10 9.5527434913 1 0
9 102 2 9 10 157.158008488 1 0
9 103 2 9 10 87.5154652056 1 0
9 104 2 9 10 16.0855865569 1 0
9 107 2 9 10 3.9628485846 1 0
9 108 2 9 10 1.4051775956 1 0
9 109 2 9 10 11.2167683842 1 0
9 110 2 9 10 14.5448235667 1 0
9 111 2 9 10 67.7936687095 1 0
9 112 2 9 10 130.6568613112 1 0
9 113 2 9 10 48.9347001355 1 0
9 114 2 9 10 54.6046990887 1 0
9 115 2 9 10 22.1870183598 1 0
9 116 2 9 10 36.8551038292 1 0
9 117 2 9 10 26.0081157563 1 0
9 118 2 9 10 0.1380525215 1 0
9 121 2 9 10 0.0070258907 1 0
9 126 2 9 10 2.8103557309 1 0
9 127 2 9 10 16.8867835277 1 0
9 128 2 9 10 53.2488343493 1 0
9 129 2 9 10 1.2449382014 1 0
9 131 2 9 10 0.2317310818 1 0
9 132 2 9 10 3.6793462084 1 0
9 133 2 9 10 72.1077813363 1 0
9 134 2 9 10 0.1781125319 1 0
9 135 2 9 10 3.611553781 1 0
9 136 2 9 10 0.9552743491 1 0
9 137 2 9 10 1.072372617 1 0
9 138 2 9 10 17.6879804984 1 0
9 139 2 9 10 44.3740313228 1 0
9 140 2 9 10 14.5448235667 1 0
9 141 2 9 10 5.7378091899 1 0
9 142 2 9 10 0.7580563842 1 0
9 143 2 9 10 0.0118330779 1 0
9 144 2 9 10 0.0278570281 1 0
9 145 2 9 10 0.0532488343 1 0
9 146 2 9 10 0.0089364394 1 0
9 147 2 9 10 0.0184891883 1 0
9 150 2 9 10 0.0014976235 1 0
9 151 2 9 10 10.2923095107 1 0
9 152 2 9 10 3.1369976143 1 0
9 153 2 9 10 3.4698036722 1 0
9 154 2 9 10 22.5567986711 1 0
9 155 2 9 10 0.006594474 1 0
9 156 2 9 10 0.0010230679 1 0
9 157 2 9 10 17.9961352552 1 0
9 158 2 9 10 1.3805252151 1 0
9 159 2 9 10 3.7964455557 1 0
9 160 2 9 10 0.0389505454 1 0
9 161 2 9 10 0.0955274349 1 0
9 162 2 9 10 0.0123261201 1 0
9 163 2 9 10 6.8409978223 1 0
9 164 2 9 10 10.4772023648 1 0
9 165 2 9 10 1.1709815995 1 0
9 166 2 9 10 1.5962324654 1 0
9 167 2 9 10 0.0403064047 1 0
9 168 2 9 10 0.0868991557 1 0
9 169 2 9 10 0.0844339176 1 0
9 170 2 9 10 0.0083817608 1 0
9 171 2 9 10 0.0589804966 1 0
9 175 2 9 10 0.1047720236 1 0
9 176 2 9 10 11.709815995 1 0
9 177 2 9 10 59.2270204397 1 0
9 178 2 9 10 27.7337769973 1 0
9 181 2 9 10 0.2150907789 1 0
9 182 2 9 10 23.2963646905 1 0
9 183 2 9 10 6.1445734688 1 0
9 184 2 9 10 1.1093506482 1 0
9 188 2 9 10 2.3296364691 1 0
9 189 2 9 10 1.3065686131 1 0
9 190 2 9 10 2.5638335445 1 0
9 191 2 9 10 5.2817428483 1 0
9 192 2 9 10 0.4862654538 1 0
9 193 2 9 10 0.0027610504 1 0
9 200 2 9 10 44.0658765661 1 0
9 201 2 9 10 35.7457574984 1 0
9 206 2 9 10 7.3340400363 1 0
9 207 2 9 10 0.4369609625 1 0
9 212 2 9 10 4.5853163362 1 0
9 213 2 9 10 0.3512944798 1 0
9 214 2 9 10 13.3738408879 1 0
9 215 2 9 10 8.1968679584 1 0
9 216 2 9 10 8.3201298611 1 0
9 224 2 9 10 46.0996925638 1 0
9 225 2 9 10 8.0119805011 1 0
9 238 2 9 10 0.1029230951 1 0
9 240 2 9 10 3.1554874394 1 0
10 25 2 9 10 0.3155487439 1 0
10 26 2 9 10 2.2926584379 1 0
10 27 2 9 10 17.1949382844 1 0
10 28 2 9 10 1.4729711024 1 0
10 29 2 9 10 2.6994210978 1 0
10 30 2 9 10 0.3556085925 1 0
10 31 2 9 10 0.1516112768 1 0
10 32 2 9 10 0.1688678353 1 0
10 33 2 9 10 0.2354289389 1 0
10 34 2 9 10 0.0050044046 1 0
10 35 2 9 10 3.9813367907 1 0
10 36 2 9 10 1.1401661238 1 0
10 37 2 9 10 71.4914718228 1 0
10 38 2 9 10 170.1004003359 1 0
10 39 2 9 10 36.0538960649 1 0
10 40 2 9 10 18.7973268292 1 0
10 41 2 9 10 42.0937077099 1 0
10 42 2 9 10 77.0382574441 1 0
10 43 2 9 10 1.226448916 1 0
10 44 2 9 10 1.2572643917 1 0
10 45 2 9 10 1.9598534593 1 0
10 46 2 9 10 0.5947354425 1 0
10 47 2 9 10 0.8813177472 1 0
10 48 2 9 10 0.3112344694 1 0
10 49 2 9 10 0.1534602054 1 0
10 50 2 9 10 0.9984160151 1 0
10 51 2 9 10 4.024477917 1 0
10 52 2 9 10 55.4675324075 1 0
10 53 2 9 10 125.726439171 1 0
10 54 2 9 10 91.8295778324 1 0
10 55 2 9 10 98.6089824807 1 0
10 56 2 9 10 108.4698807287 1 0
10 57 2 9 10 5.4851222894 1 0
10 58 2 9 10 0.0099225292 1 0
10 59 2 9 10 0.0025453432 1 0
10 60 2 9 10 131.8894803382 1 0
10 61 2 9 10 489.3470013549 1 0
10 62 2 9 10 219.4048915763 1 0
10 63 2 9 10 162.0884845958 1 0
10 64 2 9 10 97.3763634537 1 0
10 65 2 9 10 49.7975172641 1 0
10 66 2 9 10 33.9584545126 1 0
10 67 2 9 10 18.181033506 1 0
10 68 2 9 10 5.5837318116 1 0
10 69 2 9 10 16.0239556055 1 0
10 70 2 9 10 13.4971027906 1 0
10 71 2 9 10 0.9059695881 1 0
10 72 2 9 10 0.0017194938 1 0
10 74 2 9 10 0.0005207786 1 0
10 76 2 9 10 53.8651492595 1 0
10 77 2 9 10 181.8103350595 1 0
10 78 2 9 10 334.6541769532 1 0
10 79 2 9 10 788.8718598453 1 0
10 80 2 9 10 194.7526729399 1 0
10 81 2 9 10 0.0123877511 1 0
10 83 2 9 10 0.8011980501 1 0
10 84 2 9 10 110.3187553016 1 0
10 85 2 9 10 172.5656923574 1 0
10 86 2 9 10 69.6425972499 1 0
10 87 2 9 10 114.0166123825 1 0
10 88 2 9 10 93.0621968594 1 0
10 89 2 9 10 52.3860172207 1 0
10 90 2 9 10 16.3937467104 1 0
10 91 2 9 10 4.992078996 1 0
10 92 2 9 10 73.9567098767 1 0
10 93 2 9 10 212.6255408956 1 0
10 94 2 9 10 170.1004003359 1 0
10 97 2 9 10 0.0224951731 1 0
10 98 2 9 10 2.8596594126 1 0
10 101 2 9 10 9.5527434913 1 0
10 102 2 9 10 157.158008488 1 0
10 103 2 9 10 87.5154652056 1 0
10 104 2 9 10 16.0855865569 1 0
10 107 2 9 10 3.9628485846 1 0
10 108 2 9 10 1.4051775956 1 0
10 109 2 9 10 11.2167683842 1 0
10 110 2 9 10 14.5448235667 1 0
10 111 2 9 10 67.7936687095 1 0
10 112 2 9 10 130.6568613112 1 0
10 113 2 9 10 48.9347001355 1 0
10 114 2 9 10 54.6046990887 1 0
10 115 2 9 10 22.1870183598 1 0
10 116 2 9 10 36.8551038292 1 0
10 117 2 9 10 26.0081157563 1 0
10 118 2 9 10 0.1380525215 1 0
10 121 2 9 10 0.0070258907 1 0
10 126 2 9 10 2.8103557309 1 0
10 127 2 9 10 16.8867835277 1 0
10 128 2 9 10 53.2488343493 1 0
10 129 2 9 10 1.2449382014 1 0
10 131 2 9 10 0.2317310818 1 0
10 132 2 9 10 3.6793462084 1 0
10 133 2 9 10 72.1077813363 1 0
10 134 2 9 10 0.1781125319 1 0
10 135 2 9 10 3.611553781 1 0
10 136 2 9 10 0.9552743491 1 0
10 137 2 9 10 1.072372617 1 0
10 138 2 9 10 17.6879804984 1 0
10 139 2 9 10 44.3740313228 1 0
10 140 2 9 10 14.5448235667 1 0
10 141 2 9 10 5.7378091899 1 0
10 142 2 9 10 0.7580563842 1 0
10 143 2 9 10 0.0118330779 1 0
10 144 2 9 10 0.0278570281 1 0
10 145 2 9 10 0.0532488343 1 0
10 146 2 9 10 0.0089364394 1 0
10 147 2 9 10 0.0184891883 1 0
10 150 2 9 10 0.0014976235 1 0
10 151 2 9 10 10.2923095107 1 0
10 152 2 9 10 3.1369976143 1 0
10 153 2 9 10 3.4698036722 1 0
10 154 2 9 10 22.5567986711 1 0
10 155 2 9 10 0.006594474 1 0
10 156 2 9 10 0.0010230679 1 0
10 157 2 9 10 17.9961352552 1 0
10 158 2 9 10 1.3805252151 1 0
10 159 2 9 10 3.7964455557 1 0
10 160 2 9 10 0.0389505454 1 0
10 161 2 9 10 0.0955274349 1 0
10 162 2 9 10 0.0123261201 1 0
10 163 2 9 10 6.8409978223 1 0
10 164 2 9 10 10.4772023648 1 0
10 165 2 9 10 1.1709815995 1 0
10 166 2 9 10 1.5962324654 1 0
10 167 2 9 10 0.0403064047 1 0
10 168 2 9 10 0.0868991557 1 0
10 169 2 9 10 0.0844339176 1 0
10 170 2 9 10 0.0083817608 1 0
10 171 2 9 10 0.0589804966 1 0
10 175 2 9 10 0.1047720236 1 0
10 176 2 9 10 11.709815995 1 0
10 177 2 9 10 59.2270204397 1 0
10 178 2 9 10 27.7337769973 1 0
10 181 2 9 10 0.2150907789 1 0
10 182 2 9 10 23.2963646905 1 0
10 183 2 9 10 6.1445734688 1 0
10 184 2 9 10 1.1093506482 1 0
10 188 2 9 10 2.3296364691 1 0
10 189 2 9 10 1.3065686131 1 0
10 190 2 9 10 2.5638335445 1 0
10 191 2 9 10 5.2817428483 1 0
10 192 2 9 10 0.4862654538 1 0
10 193 2 9 10 0.0027610504 1 0
10 200 2 9 10 44.0658765661 1 0
10 201 2 9 10 35.7457574984 1 0
10 206 2 9 10 7.3340400363 1 0
10 207 2 9 10 0.4369609625 1 0
10 212 2 9 10 4.5853163362 1 0
10 213 2 9 10 0.3512944798 1 0
10 214 2 9 10 13.3738408879 1 0
10 215 2 9 10 8.1968679584 1 0
10 216 2 9 10 8.3201298611 1 0
10 224 2 9 10 46.0996925638 1 0
10 225 2 9 10 8.0119805011 1 0
10 238 2 9 10 0.1029230951 1 0
10 240 2 9 10 3.1554874394 1 0
11 25 2 9 10 0.3155487439 1 0
11 26 2 9 10 2.2926584379 1 0
11 27 2 9 10 17.1949382844 1 0
11 28 2 9 10 1.4729711024 1 0
11 29 2 9 10 2.6994210978 1 0
11 30 2 9 10 0.3556085925 1 0
11 31 2 9 10 0.1516112768 1 0
11 32 2 9 10 0.1688678353 1 0
11 33 2 9 10 0.2354289389 1 0
11 34 2 9 10 0.0050044046 1 0
11 35 2 9 10 3.9813367907 1 0
11 36 2 9 10 1.1401661238 1 0
11 37 2 9 10 71.4914718228 1 0
11 38 2 9 10 170.1004003359 1 0
11 39 2 9 10 36.0538960649 1 0
11 40 2 9 10 18.7973268292 1 0
11 41 2 9 10 42.0937077099 1 0
11 42 2 9 10 77.0382574441 1 0
11 43 2 9 10 1.226448916 1 0
11 44 2 9 10 1.2572643917 1 0
11 45 2 9 10 1.9598534593 1 0
11 46 2 9 10 0.5947354425 1 0
11 47 2 9 10 0.8813177472 1 0
11 48 2 9 10 0.3112344694 1 0
11 49 2 9 10 0.1534602054 1 0
11 50 2 9 10 0.9984160151 1 0
11 51 2 9 10 4.024477917 1 0
11 52 2 9 10 55.4675324075 1 0
11 53 2 9 10 125.726439171 1 0
11 54 2 9 10 91.8295778324 1 0
11 55 2 9 10 98.6089824807 1 0
11 56 2 9 10 108.4698807287 1 0
11 57 2 9 10 5.4851222894 1 0
11 58 2 9 10 0.0099225292 1 0
11 59 2 9 10 0.0025453432 1 0
11 60 2 9 10 131.8894803382 1 0
11 61 2 9 10 489.3470013549 1 0
11 62 2 9 10 219.4048915763 1 0
11 63 2 9 10 162.0884845958 1 0
11 64 2 9 10 97.3763634537 1 0
11 65 2 9 10 49.7975172641 1 0
11 66 2 9 10 33.9584545126 1 0
11 67 2 9 10 18.181033506 1 0
11 68 2 9 10 5.5837318116 1 0
11 69 2 9 10 16.0239556055 1 0
11 70 2 9 10 13.4971027906 1 0
11 71 2 9 10 0.9059695881 1 0
11 72 2 9 10 0.0017194938 1 0
11 74 2 9 10 0.0005207786 1 0
11 76 2 9 10 53.8651492595 1 0
11 77 2 9 10 181.8103350595 1 0
11 78 2 9 10 334.6541769532 1 0
11 79 2 9 10 788.8718598453 1 0
11 80 2 9 10 194.7526729399 1 0
11 81 2 9 10 0.0123877511 1 0
11 83 2 9 10 0.8011980501 1 0
11 84 2 9 10 110.3187553016 1 0
11 85 2 9 10 172.5656923574 1 0
11 86 2 9 10 69.6425972499 1 0
11 87 2 9 10 114.0166123825 1 0
11 88 2 9 10 93.0621968594 1 0
11 89 2 9 10 52.3860172207 1 0
11 90 2 9 10 16.3937467104 1 0
11 91 2 9 10 4.992078996 1 0
11 92 2 9 10 73.9567098767 1 0
11 93 2 9 10 212.6255408956 1 0
11 94 2 9 10 170.1004003359 1 0
11 97 2 9 10 0.0224951731 1 0
11 98 2 9 10 2.8596594126 1 0
11 101 2 9 10 9.5527434913 1 0
11 102 2 9 10 157.158008488 1 0
11 103 2 9 10 87.5154652056 1 0
11 104 2 9 10 16.0855865569 1 0
11 107 2 9 10 3.9628485846 1 0
11 108 2 9 10 1.4051775956 1 0
11 109 2 9 10 11.2167683842 1 0
11 110 2 9 10 14.5448235667 1 0
11 111 2 9 10 67.7936687095 1 0
11 112 2 9 10 130.6568613112 1 0
11 113 2 9 10 48.9347001355 1 0
11 114 2 9 10 54.6046990887 1 0
11 115 2 9 10 22.1870183598 1 0
11 116 2 9 10 36.8551038292 1 0
11 117 2 9 10 26.0081157563 1 0
11 118 2 9 10 0.1380525215 1 0
11 121 2 9 10 0.0070258907 1 0
11 126 2 9 10 2.8103557309 1 0
11 127 2 9 10 16.8867835277 1 0
11 128 2 9 10 53.2488343493 1 0
11 129 2 9 10 1.2449382014 1 0
11 131 2 9 10 0.2317310818 1 0
11 132 2 9 10 3.6793462084 1 0
11 133 2 9 10 72.1077813363 1 0
11 134 2 9 10 0.1781125319 1 0
11 135 2 9 10 3.611553781 1 0
11 136 2 9 10 0.9552743491 1 0
11 137 2 9 10 1.072372617 1 0
11 138 2 9 10 17.6879804984 1 0
11 139 2 9 10 44.3740313228 1 0
11 140 2 9 10 14.5448235667 1 0
11 141 2 9 10 5.7378091899 1 0
11 142 2 9 10 0.7580563842 1 0
11 143 2 9 10 0.0118330779 1 0
11 144 2 9 10 0.0278570281 1 0
11 145 2 9 10 0.0532488343 1 0
11 146 2 9 10 0.0089364394 1 0
11 147 2 9 10 0.0184891883 1 0
11 150 2 9 10 0.0014976235 1 0
11 151 2 9 10 10.2923095107 1 0
11 152 2 9 10 3.1369976143 1 0
11 153 2 9 10 3.4698036722 1 0
11 154 2 9 10 22.5567986711 1 0
11 155 2 9 10 0.006594474 1 0
11 156 2 9 10 0.0010230679 1 0
11 157 2 9 10 17.9961352552 1 0
11 158 2 9 10 1.3805252151 1 0
11 159 2 9 10 3.7964455557 1 0
11 160 2 9 10 0.0389505454 1 0
11 161 2 9 10 0.0955274349 1 0
11 162 2 9 10 0.0123261201 1 0
11 163 2 9 10 6.8409978223 1 0
11 164 2 9 10 10.4772023648 1 0
11 165 2 9 10 1.1709815995 1 0
11 166 2 9 10 1.5962324654 1 0
11 167 2 9 10 0.0403064047 1 0
11 168 2 9 10 0.0868991557 1 0
11 169 2 9 10 0.0844339176 1 0
11 170 2 9 10 0.0083817608 1 0
11 171 2 9 10 0.0589804966 1 0
11 175 2 9 10 0.1047720236 1 0
11 176 2 9 10 11.709815995 1 0
11 177 2 9 10 59.2270204397 1 0
11 178 2 9 10 27.7337769973 1 0
11 181 2 9 10 0.2150907789 1 0
11 182 2 9 10 23.2963646905 1 0
11 183 2 9 10 6.1445734688 1 0
11 184 2 9 10 1.1093506482 1 0
11 188 2 9 10 2.3296364691 1 0
11 189 2 9 10 1.3065686131 1 0
11 190 2 9 10 2.5638335445 1 0
11 191 2 9 10 5.2817428483 1 0
11 192 2 9 10 0.4862654538 1 0
11 193 2 9 10 0.0027610504 1 0
11 200 2 9 10 44.0658765661 1 0
11 201 2 9 10 35.7457574984 1 0
11 206 2 9 10 7.3340400363 1 0
11 207 2 9 10 0.4369609625 1 0
11 212 2 9 10 4.5853163362 1 0
11 213 2 9 10 0.3512944798 1 0
11 214 2 9 10 13.3738408879 1 0
11 215 2 9 10 8.1968679584 1 0
11 216 2 9 10 8.3201298611 1 0
11 224 2 9 10 46.0996925638 1 0
11 225 2 9 10 8.0119805011 1 0
11 238 2 9 10 0.1029230951 1 0
11 240 2 9 10 3.1554874394 1 0
12 25 2 9 10 0.3155487439 1 0
12 26 2 9 10 2.2926584379 1 0
12 27 2 9 10 17.1949382844 1 0
12 28 2 9 10 1.4729711024 1 0
12 29 2 9 10 2.6994210978 1 0
12 30 2 9 10 0.3556085925 1 0
12 31 2 9 10 0.1516112768 1 0
12 32 2 9 10 0.1688678353 1 0
12 33 2 9 10 0.2354289389 1 0
12 34 2 9 10 0.0050044046 1 0
12 35 2 9 10 3.9813367907 1 0
12 36 2 9 10 1.1401661238 1 0
12 37 2 9 10 71.4914718228 1 0
12 38 2 9 10 170.1004003359 1 0
12 39 2 9 10 36.0538960649 1 0
12 40 2 9 10 18.7973268292 1 0
12 41 2 9 10 42.0937077099 1 0
12 42 2 9 10 77.0382574441 1 0
12 43 2 9 10 1.226448916 1 0
12 44 2 9 10 1.2572643917 1 0
12 45 2 9 10 1.9598534593 1 0
12 46 2 9 10 0.5947354425 1 0
12 47 2 9 10 0.8813177472 1 0
12 48 2 9 10 0.3112344694 1 0
12 49 2 9 10 0.1534602054 1 0
12 50 2 9 10 0.9984160151 1 0
12 51 2 9 10 4.024477917 1 0
12 52 2 9 10 55.4675324075 1 0
12 53 2 9 10 125.726439171 1 0
12 54 2 9 10 91.8295778324 1 0
12 55 2 9 10 98.6089824807 1 0
12 56 2 9 10 108.4698807287 1 0
12 57 2 9 10 5.4851222894 1 0
12 58 2 9 10 0.0099225292 1 0
12 59 2 9 10 0.0025453432 1 0
12 60 2 9 10 131.8894803382 1 0
12 61 2 9 10 489.3470013549 1 0
12 62 2 9 10 219.4048915763 1 0
12 63 2 9 10 162.0884845958 1 0
12 64 2 9 10 97.3763634537 1 0
12 65 2 9 10 49.7975172641 1 0
12 66 2 9 10 33.9584545126 1 0
12 67 2 9 10 18.181033506 1 0
12 68 2 9 10 5.5837318116 1 0
12 69 2 9 10 16.0239556055 1 0
12 70 2 9 10 13.4971027906 1 0
12 71 2 9 10 0.9059695881 1 0
12 72 2 9 10 0.0017194938 1 0
12 74 2 9 10 0.0005207786 1 0
12 76 2 9 10 53.8651492595 1 0
12 77 2 9 10 181.8103350595 1 0
12 78 2 9 10 334.6541769532 1 0
12 79 2 9 10 788.8718598453 1 0
12 80 2 9 10 194.7526729399 1 0
12 81 2 9 10 0.0123877511 1 0
12 83 2 9 10 0.8011980501 1 0
12 84 2 9 10 110.3187553016 1 0
12 85 2 9 10 172.5656923574 1 0
12 86 2 9 10 69.6425972499 1 0
12 87 2 9 10 114.0166123825 1 0
12 88 2 9 10 93.0621968594 1 0
12 89 2 9 10 52.3860172207 1 0
12 90 2 9 10 16.3937467104 1 0
12 91 2 9 10 4.992078996 1 0
12 92 2 9 10 73.9567098767 1 0
12 93 2 9 10 212.6255408956 1 0
12 94 2 9 10 170.1004003359 1 0
12 97 2 9 10 0.0224951731 1 0
12 98 2 9 10 2.8596594126 1 0
12 101 2 9 10 9.5527434913 1 0
12 102 2 9 10 157.158008488 1 0
12 103 2 9 10 87.5154652056 1 0
12 104 2 9 10 16.0855865569 1 0
12 107 2 9 10 3.9628485846 1 0
12 108 2 9 10 1.4051775956 1 0
12 109 2 9 10 11.2167683842 1 0
12 110 2 9 10 14.5448235667 1 0
12 111 2 9 10 67.7936687095 1 0
12 112 2 9 10 130.6568613112 1 0
12 113 2 9 10 48.9347001355 1 0
12 114 2 9 10 54.6046990887 1 0
12 115 2 9 10 22.1870183598 1 0
12 116 2 9 10 36.8551038292 1 0
12 117 2 9 10 26.0081157563 1 0
12 118 2 9 10 0.1380525215 1 0
12 121 2 9 10 0.0070258907 1 0
12 126 2 9 10 2.8103557309 1 0
12 127 2 9 10 16.8867835277 1 0
12 128 2 9 10 53.2488343493 1 0
12 129 2 9 10 1.2449382014 1 0
12 131 2 9 10 0.2317310818 1 0
12 132 2 9 10 3.6793462084 1 0
12 133 2 9 10 72.1077813363 1 0
12 134 2 9 10 0.1781125319 1 0
12 135 2 9 10 3.611553781 1 0
12 136 2 9 10 0.9552743491 1 0
12 137 2 9 10 1.072372617 1 0
12 138 2 9 10 17.6879804984 1 0
12 139 2 9 10 44.3740313228 1 0
12 140 2 9 10 14.5448235667 1 0
12 141 2 9 10 5.7378091899 1 0
12 142 2 9 10 0.7580563842 1 0
12 143 2 9 10 0.0118330779 1 0
12 144 2 9 10 0.0278570281 1 0
12 145 2 9 10 0.0532488343 1 0
12 146 2 9 10 0.0089364394 1 0
12 147 2 9 10 0.0184891883 1 0
12 150 2 9 10 0.0014976235 1 0
12 151 2 9 10 10.2923095107 1 0
12 152 2 9 10 3.1369976143 1 0
12 153 2 9 10 3.4698036722 1 0
12 154 2 9 10 22.5567986711 1 0
12 155 2 9 10 0.006594474 1 0
12 156 2 9 10 0.0010230679 1 0
12 157 2 9 10 17.9961352552 1 0
12 158 2 9 10 1.3805252151 1 0
12 159 2 9 10 3.7964455557 1 0
12 160 2 9 10 0.0389505454 1 0
12 161 2 9 10 0.0955274349 1 0
12 162 2 9 10 0.0123261201 1 0
12 163 2 9 10 6.8409978223 1 0
12 164 2 9 10 10.4772023648 1 0
12 165 2 9 10 1.1709815995 1 0
12 166 2 9 10 1.5962324654 1 0
12 167 2 9 10 0.0403064047 1 0
12 168 2 9 10 0.0868991557 1 0
12 169 2 9 10 0.0844339176 1 0
12 170 2 9 10 0.0083817608 1 0
12 171 2 9 10 0.0589804966 1 0
12 175 2 9 10 0.1047720236 1 0
12 176 2 9 10 11.709815995 1 0
12 177 2 9 10 59.2270204397 1 0
12 178 2 9 10 27.7337769973 1 0
12 181 2 9 10 0.2150907789 1 0
12 182 2 9 10 23.2963646905 1 0
12 183 2 9 10 6.1445734688 1 0
12 184 2 9 10 1.1093506482 1 0
12 188 2 9 10 2.3296364691 1 0
12 189 2 9 10 1.3065686131 1 0
12 190 2 9 10 2.5638335445 1 0
12 191 2 9 10 5.2817428483 1 0
12 192 2 9 10 0.4862654538 1 0
12 193 2 9 10 0.0027610504 1 0
12 200 2 9 10 44.0658765661 1 0
12 201 2 9 10 35.7457574984 1 0
12 206 2 9 10 7.3340400363 1 0
12 207 2 9 10 0.4369609625 1 0
12 212 2 9 10 4.5853163362 1 0
12 213 2 9 10 0.3512944798 1 0
12 214 2 9 10 13.3738408879 1 0
12 215 2 9 10 8.1968679584 1 0
12 216 2 9 10 8.3201298611 1 0
12 224 2 9 10 46.0996925638 1 0
12 225 2 9 10 8.0119805011 1 0
12 238 2 9 10 0.1029230951 1 0
12 240 2 9 10 3.1554874394 1 0
